File,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceVariablePrivate,CountDeclMethod,CountInput,CountLine,CountOutput,Cyclomatic,MaxInheritanceTree,MaxNesting,Churn,ChurnTotal,Unique,Crashes,Security
js/src/jit/Lowering.cpp,140,0,10156,0,685,0,0,2406,797,0,0,26,439,10,18327,0
js/src/gc/Tracer.cpp,28,2,936,0,77,0,4,124,81,7,3,1,9,1,17955,0
js/src/frontend/BytecodeEmitter.cpp,458,18,24693,5,2639,45,87,2740,2344,122,9,23,241,14,17597,0
layout/style/nsStyleStruct.h,116,3,13024,8,453,62,277,691,1259,680,3,38,859,15,17564,0
toolkit/xre/nsWindowsWMain.cpp,6,0,182,0,10,0,0,11,6,0,0,1,4,1,17458,0
gfx/layers/mlgpu/LayerManagerMLGPU.cpp,19,0,1117,0,79,1,2,154,53,2,0,16,1217,4,17380,0
js/xpconnect/loader/mozJSSubScriptLoader.cpp,34,2,1514,0,116,10,26,230,146,14,2,27,652,11,17338,0
layout/style/nsRuleNode.cpp,294,13,21191,3,1728,0,86,2349,1868,49,14,49,1195,16,17248,1
layout/generic/ReflowInput.cpp,97,0,6056,0,403,0,1,657,365,0,0,17,508,6,17228,0
dom/base/nsINode.cpp,151,0,5781,0,495,0,2,778,294,5,0,23,272,10,16991,1
dom/indexedDB/ActorsParent.cpp,799,116,62532,27,3359,259,310,6537,2603,623,59,26,1038,13,16938,1
netwerk/base/nsIOService.cpp,110,3,3640,0,338,4,6,424,203,10,2,14,157,11,16923,0
js/src/jit/ExecutableAllocator.cpp,21,0,723,0,60,0,0,119,109,0,0,0,0,0,16822,0
layout/generic/nsFrameSelection.cpp,135,0,5872,0,491,0,6,543,321,1,0,16,3402,6,16797,0
dom/base/nsNodeUtils.cpp,73,0,1319,0,217,0,0,297,133,0,0,16,320,9,16729,1
layout/style/nsStyleStruct.cpp,161,4,8947,0,643,4,4,1434,1660,5,2,42,901,19,16626,0
layout/style/nsCSSVisitedDependentPropList.h,0,0,36,0,0,0,0,0,0,0,0,0,0,0,16625,0
gfx/webrender_bindings/WebRenderAPI.cpp,18,7,2440,0,124,10,20,237,353,21,7,69,2472,15,16623,0
netwerk/protocol/http/nsCORSListenerProxy.cpp,88,3,3395,0,336,9,41,390,188,25,5,4,56,3,16614,0
dom/indexedDB/IDBFactory.cpp,40,0,1860,0,129,0,1,316,158,1,0,7,121,4,16571,0
ipc/chromium/src/base/thread.cc,5,2,363,0,23,0,4,67,62,3,1,6,7,3,16559,0
dom/base/nsTextNode.cpp,22,4,545,0,50,3,11,81,56,12,2,12,70,8,16558,0
gfx/layers/opengl/CompositorOGL.cpp,50,0,3502,0,186,0,0,405,246,0,0,4,62,4,16520,0
gfx/layers/client/ClientLayerManager.cpp,62,0,1833,0,159,0,0,269,85,0,0,20,97,13,16086,1
ipc/glue/MessageLink.cpp,11,0,793,0,46,0,0,83,48,0,0,9,185,4,16014,0
dom/cache/DBSchema.cpp,94,0,5974,0,441,2,3,679,251,4,0,7,199,2,15962,1
gfx/angle/src/libANGLE/renderer/d3d/d3d11/Image11.cpp,26,0,1237,0,98,0,0,243,188,0,0,0,0,0,15555,0
toolkit/components/telemetry/ProcessedStack.cpp,2,0,298,0,11,0,0,22,31,0,0,1,172,1,15548,0
dom/commandhandler/nsControllerCommandTable.cpp,31,0,390,0,51,0,0,69,35,0,0,0,0,0,15537,0
netwerk/base/nsNetUtil.cpp,196,0,5400,0,516,0,0,760,1163,0,0,16,274,10,15482,1
dom/commandhandler/nsBaseCommandController.cpp,38,0,338,0,84,0,0,61,46,0,0,0,0,0,15481,0
dom/console/ConsoleReportCollector.cpp,10,0,270,0,23,0,0,41,41,0,0,1,2,1,15467,0
dom/cache/DBAction.cpp,9,0,471,0,40,0,0,61,24,0,0,2,122,1,15438,0
netwerk/cache2/CacheEntry.cpp,129,0,3751,0,350,0,0,556,325,0,0,10,96,5,15313,0
browser/app/nsBrowserApp.cpp,9,0,491,0,17,0,0,36,17,0,0,5,23,4,15096,0
layout/painting/nsImageRenderer.cpp,41,0,1967,0,140,0,0,227,232,0,0,25,237,12,15052,0
ipc/chromium/src/base/pickle.cc,36,0,1322,0,137,0,0,224,247,3,0,3,111,3,15019,0
js/src/vm/TypeInference.h,51,9,5863,9,119,24,168,206,586,317,6,4,17,2,14770,0
accessible/windows/msaa/DocAccessibleWrap.cpp,13,0,319,0,27,0,0,52,20,0,0,6,46,2,14670,0
js/xpconnect/src/XPCCallContext.cpp,13,0,406,0,34,0,0,48,19,0,0,1,61,1,14624,0
layout/style/nsStyleTransformMatrix.cpp,46,0,2725,0,147,0,10,284,335,12,0,9,317,5,14566,0
gfx/layers/composite/ImageLayerComposite.cpp,12,0,408,0,28,0,0,57,39,0,0,0,0,0,14444,0
dom/base/nsGlobalWindowCommands.cpp,95,21,2440,8,205,0,54,266,215,44,13,4,91,3,14366,0
dom/base/WebSocket.cpp,114,19,6018,2,452,22,61,702,341,66,17,22,209,11,14326,1
dom/base/nsFrameLoader.cpp,184,14,8122,0,709,17,46,1193,361,40,7,35,634,16,14244,0
xpcom/string/nsTSubstring.h,19,1,3682,2,107,6,19,182,245,123,1,12,1446,5,14234,0
js/src/jit/IonAnalysis.cpp,225,0,9601,0,778,3,23,1284,453,32,0,14,529,6,14096,1
gfx/webrender_bindings/RendererOGL.cpp,7,0,493,0,24,0,0,53,31,0,0,13,182,7,13863,0
dom/storage/LocalStorageManager.cpp,28,0,874,0,79,0,0,119,58,0,0,6,39,4,13856,0
js/src/vm/SavedStacks.cpp,71,0,3394,0,244,5,14,561,381,11,0,4,8,2,13761,0
js/xpconnect/loader/ScriptPreloader.cpp,42,0,1934,0,103,0,0,260,88,0,0,21,325,7,13577,0
dom/events/Event.cpp,69,0,2567,0,267,0,0,336,187,0,0,7,42,5,13568,0
xpcom/base/CycleCollectedJSContext.cpp,15,2,807,0,40,1,1,117,33,3,1,6,39,3,13509,0
dom/base/DOMIntersectionObserver.cpp,29,0,1002,0,108,3,0,180,66,0,0,14,157,6,13133,1
gfx/layers/mlgpu/RenderViewMLGPU.cpp,20,0,1055,0,61,0,0,174,103,0,0,8,1199,3,13114,0
intl/icu/source/common/uresbund.cpp,142,0,5580,0,464,0,1,504,1105,0,0,0,0,0,13077,0
layout/ipc/RenderFrameParent.cpp,21,0,762,0,54,0,0,158,85,0,0,22,97,7,12989,0
dom/base/Selection.cpp,217,2,8437,0,767,9,22,1033,439,16,3,35,10947,12,12937,0
js/xpconnect/src/nsXPConnect.cpp,72,0,2626,0,207,0,0,450,267,0,0,12,102,4,12887,1
js/src/gc/Allocator.cpp,32,0,1167,0,81,0,0,216,135,0,0,0,0,0,12837,1
js/src/ctypes/CTypes.cpp,297,3,17175,0,1853,5,14,2235,1675,16,2,7,259,2,12754,0
toolkit/components/url-classifier/Classifier.cpp,103,0,3091,0,381,2,0,451,221,2,0,11,276,6,12734,0
dom/events/EventListenerManager.cpp,103,0,3547,0,324,0,0,430,288,0,0,18,144,9,12680,1
xpcom/threads/ThrottledEventQueue.cpp,16,1,988,0,56,1,3,118,53,3,1,9,48,2,12627,0
dom/xml/XMLDocument.cpp,29,0,1210,0,97,0,0,155,76,0,0,10,88,7,12534,0
js/src/jit/shared/Lowering-shared.cpp,10,0,493,0,33,0,0,64,34,0,0,0,0,0,12473,0
ipc/chromium/src/base/message_pump_default.cc,6,0,183,0,14,0,0,30,9,0,0,2,10,1,12385,0
gfx/src/nsFontMetrics.cpp,21,1,887,0,71,1,11,162,106,14,1,4,32,3,12338,0
gfx/layers/mlgpu/RenderPassMLGPU.cpp,42,0,1920,0,161,0,0,351,268,0,0,10,1272,2,12223,1
js/src/vm/Shape.cpp,92,0,3919,0,284,0,0,658,253,0,0,21,880,3,12164,0
netwerk/protocol/http/nsHttpTransaction.cpp,100,2,4549,0,342,1,1,491,258,2,1,22,321,9,12161,0
xpcom/threads/MozPromise.h,25,23,3598,10,79,21,53,211,148,67,13,15,731,6,12130,0
gfx/layers/wr/WebRenderContainerLayer.cpp,6,0,270,0,13,0,0,49,16,0,0,20,81,9,12121,0
js/src/json.cpp,49,0,1933,0,175,3,6,229,132,6,0,5,147,2,12086,0
toolkit/components/telemetry/Telemetry.cpp,75,3,3740,0,274,17,20,375,313,28,3,41,2048,13,12057,0
dom/ipc/ContentProcess.cpp,6,0,442,0,20,0,0,21,5,0,0,2,20,2,11901,0
netwerk/cache/nsCacheService.cpp,177,18,6811,0,574,29,46,817,434,50,11,10,1379,5,11732,0
js/xpconnect/loader/mozJSComponentLoader.cpp,75,0,2618,0,272,7,11,384,146,17,0,33,545,11,11680,0
netwerk/protocol/http/HttpChannelParentListener.cpp,28,3,782,0,75,2,8,112,67,8,2,6,17,3,11629,0
intl/icu/source/i18n/timezone.cpp,73,3,3323,0,235,4,4,385,297,12,1,0,0,0,11428,0
widget/windows/AudioSession.cpp,17,1,841,0,54,0,4,90,28,18,1,8,26,4,11391,0
dom/base/nsNodeInfoManager.cpp,36,0,934,0,89,0,0,105,74,0,0,6,150,4,11341,0
js/src/jscntxt.h,19,2,3521,0,122,38,52,240,242,175,3,16,200,6,11211,0
mfbt/Maybe.h,36,0,1258,0,83,1,1,162,110,178,0,1,2,1,11162,0
ipc/chromium/src/base/revocable_store.cc,4,0,83,0,9,0,0,21,14,0,0,0,0,0,11140,0
dom/canvas/CanvasRenderingContextHelper.cpp,14,1,593,0,39,0,4,75,64,2,1,2,20,2,11132,0
gfx/gl/GLBlitHelperD3D.cpp,25,0,713,0,39,5,4,88,66,5,0,6,354,3,11096,1
js/src/jit/CacheIR.cpp,176,0,8496,0,681,5,0,1613,1172,0,0,32,1912,6,11068,0
dom/html/nsHTMLDocument.cpp,154,2,7233,0,576,2,3,952,391,2,1,46,1135,22,10962,1
toolkit/components/places/Database.cpp,169,0,5281,0,918,0,0,623,59,0,0,9,558,6,10891,0
gfx/layers/mlgpu/SharedBufferMLGPU.h,10,3,849,3,28,1,22,53,52,48,3,3,464,3,10888,0
netwerk/cache2/CacheIndex.cpp,184,2,7935,0,610,13,17,1094,645,26,1,9,205,5,10864,0
layout/base/nsIPresShell.h,10,1,4285,2,67,0,57,76,755,226,1,21,329,12,10729,0
js/src/jscompartment.cpp,86,0,2877,0,245,0,1,553,268,3,0,22,278,10,10722,1
dom/media/platforms/wmf/WMFMediaDataDecoder.cpp,13,0,436,0,37,0,0,67,28,0,0,6,24,3,10720,0
js/src/jit/LIR.cpp,43,0,1186,0,120,0,0,242,94,0,0,2,34,1,10533,0
toolkit/components/extensions/ExtensionPolicyService.cpp,34,0,760,0,77,0,0,158,48,0,0,13,347,5,10504,0
ipc/glue/GeckoChildProcessHost.cpp,26,0,2407,0,70,0,0,150,85,0,0,22,599,9,10490,0
js/src/vm/Runtime.cpp,42,0,1771,0,126,0,0,390,216,0,0,12,97,6,10489,1
storage/mozStorageConnection.cpp,131,5,4095,0,377,10,11,537,222,16,3,17,433,12,10409,0
gfx/skia/skia/src/core/SkCanvas.cpp,288,4,6059,0,777,17,46,1501,1422,47,1,0,0,0,10399,0
netwerk/base/nsIncrementalStreamLoader.cpp,19,0,400,0,43,0,0,57,32,0,0,1,3,1,10217,0
dom/crypto/WebCryptoTask.cpp,192,36,9493,16,622,73,140,972,794,86,26,3,16,3,10208,0
gfx/thebes/gfxGradientCache.cpp,18,3,533,0,31,0,10,69,60,12,2,1,4,1,10172,0
dom/media/CubebUtils.cpp,29,0,1129,0,98,3,0,111,138,0,0,34,1055,15,10081,0
toolkit/components/extensions/MatchPattern.cpp,62,0,1427,0,136,0,0,263,86,0,0,7,64,4,10023,0
image/VectorImage.cpp,70,8,2858,0,196,8,31,349,158,24,4,21,147,10,10012,0
ipc/chromium/src/third_party/libevent/log.c,7,0,408,0,25,0,0,45,423,0,0,0,0,0,10000,0
dom/promise/Promise.cpp,44,8,1849,0,146,6,12,344,168,22,5,4,31,4,9998,0
layout/base/RestyleManager.cpp,77,0,3453,0,257,2,0,305,189,2,0,31,330,16,9977,1
layout/generic/nsFrameList.cpp,30,0,988,0,100,0,0,102,144,0,0,1,12,1,9961,0
layout/generic/nsBlockReflowContext.cpp,19,0,890,0,45,0,0,114,65,0,0,5,36,4,9951,0
gfx/layers/ipc/CompositorVsyncScheduler.cpp,9,0,646,0,37,0,0,96,24,0,0,5,70,2,9888,0
dom/plugins/ipc/PluginHangUIParent.cpp,20,2,861,0,63,4,1,136,65,2,1,3,19,3,9834,0
js/src/vm/MallocProvider.h,13,0,451,3,32,0,1,60,43,17,0,1,2,1,9805,0
xpcom/threads/SystemGroup.cpp,3,2,191,0,14,0,3,33,7,7,1,6,17,5,9738,0
xpcom/threads/TaskQueue.h,4,6,489,0,8,3,12,32,19,25,3,7,24,2,9705,0
js/src/gc/RootMarking.cpp,23,1,1015,0,75,1,3,165,144,10,1,6,53,5,9696,1
ipc/chromium/src/third_party/libevent/event.c,366,0,7145,0,1270,0,2,1095,2373,0,0,0,0,0,9666,0
gfx/layers/d3d11/MLGDeviceD3D11.cpp,71,0,4091,0,261,0,0,579,305,0,0,16,2409,6,9614,0
netwerk/base/nsProtocolProxyService.cpp,114,5,4579,0,404,23,26,493,275,26,5,7,88,6,9590,1
widget/windows/WinUtils.cpp,89,0,3291,0,260,0,0,374,254,1,0,14,313,10,9437,0
gfx/layers/client/ClientPaintedLayer.cpp,19,0,610,0,38,0,0,103,42,0,0,30,1259,8,9412,1
layout/generic/nsIFrame.h,57,8,12608,3,322,28,174,570,3820,670,15,64,919,26,9394,0
js/src/ds/PageProtectingVector.h,28,0,1093,0,75,10,2,168,152,41,0,1,196,1,9371,0
dom/plugins/ipc/PluginInstanceParent.cpp,92,0,4484,0,281,0,0,524,351,0,0,11,218,7,9328,0
js/src/jit/FixedList.h,4,0,250,0,18,2,1,24,92,21,0,0,0,0,9205,0
gfx/gl/AndroidNativeWindow.h,0,0,55,0,0,0,0,0,0,0,0,0,0,0,9156,0
gfx/src/nsDeviceContext.cpp,47,1,1380,0,107,0,13,208,49,12,1,4,32,3,9004,0
dom/base/nsGenericDOMDataNode.cpp,47,0,2068,0,201,0,0,322,135,0,0,13,98,6,8994,0
layout/style/nsCSSParser.cpp,704,1,49906,0,2957,11,105,3273,2496,361,1,30,804,15,8991,0
dom/storage/StorageNotifierService.cpp,5,0,224,0,13,0,0,30,6,0,0,4,170,2,8967,0
gfx/layers/client/ClientContainerLayer.h,13,4,432,0,34,0,8,53,19,20,4,0,0,0,8962,0
netwerk/protocol/http/HttpBackgroundChannelParent.cpp,13,2,895,0,41,2,3,136,51,2,1,8,549,4,8945,1
js/src/irregexp/RegExpEngine.cpp,239,0,9725,0,810,25,14,1287,903,39,0,4,58,3,8928,0
gfx/layers/apz/src/APZCTreeManager.cpp,85,1,5266,0,291,4,12,667,422,11,1,31,734,7,8920,0
dom/base/nsFrameMessageManager.cpp,121,7,4140,0,391,0,37,585,367,24,8,21,112,10,8810,0
tools/profiler/core/platform-win32.cpp,10,0,583,0,27,1,0,46,35,3,0,9,183,4,8808,0
gfx/thebes/gfxFont.cpp,177,0,7967,0,612,2,13,917,782,7,0,21,157,10,8750,0
widget/gtk/mozgtk/mozgtk.c,0,0,643,0,1,0,0,1,0,0,0,3,6,2,8614,0
ipc/chromium/src/chrome/common/ipc_channel_posix.cc,36,0,1761,0,113,0,2,197,54,1,0,0,0,0,8556,0
js/src/jit/JitAllocPolicy.h,10,0,510,32,35,7,14,85,173,28,0,0,0,0,8540,0
dom/cache/Manager.cpp,95,3,4215,0,248,3,22,515,248,18,3,25,545,5,8537,1
js/src/jscompartment.h,46,12,4527,3,183,49,104,331,399,267,11,19,129,8,8446,0
gfx/layers/wr/WebRenderDisplayItemLayer.cpp,4,0,102,0,5,0,0,15,5,0,0,26,198,9,8383,0
gfx/2d/DrawTargetSkia.cpp,64,1,3767,0,196,0,9,552,373,6,1,5,88,4,8361,0
layout/generic/nsLineBox.cpp,71,0,1798,0,166,0,0,217,127,0,0,1,14,1,8259,0
js/src/jit/IonIC.cpp,24,0,892,0,96,0,0,151,85,0,0,13,86,7,8251,0
xpcom/ds/nsObserverService.cpp,22,0,612,0,56,0,0,98,47,1,0,8,40,5,8222,0
dom/canvas/WebGLTextureUpload.cpp,68,0,4577,0,326,3,12,353,593,2,0,13,176,7,8217,0
js/public/TracingAPI.h,10,0,658,0,51,8,6,88,80,8,0,3,40,1,8203,0
layout/generic/nsSubDocumentFrame.cpp,79,4,2503,0,203,5,10,386,117,4,2,24,247,11,8199,0
js/src/jit/MIR.cpp,388,0,12951,0,1446,0,0,2396,1130,0,0,17,515,6,8173,1
toolkit/components/telemetry/TelemetryHistogram.cpp,91,0,4304,0,279,7,12,491,499,15,0,43,9460,10,8163,0
parser/html/nsHtml5StreamParser.cpp,93,14,3616,0,329,8,15,426,142,14,7,21,863,10,8160,0
gfx/skia/skia/src/core/SkPaint.cpp,162,0,4410,0,539,3,4,820,1012,3,0,0,0,0,8135,0
uriloader/exthandler/ExternalHelperAppChild.cpp,16,0,244,0,34,0,0,54,29,0,0,2,7,1,8073,0
toolkit/components/extensions/webrequest/ChannelWrapper.h,7,5,652,1,23,15,36,41,19,76,6,16,369,4,7979,0
mfbt/BufferList.h,27,1,1539,0,55,6,6,152,139,39,1,3,105,1,7938,0
layout/style/nsComputedDOMStyle.h,4,6,1597,0,13,12,122,14,14,404,3,10,28,5,7933,0
js/xpconnect/src/XPCInlines.h,25,0,981,0,89,0,0,111,162,0,0,1,6,1,7833,0
dom/cache/Context.cpp,37,2,2087,0,129,2,2,260,96,9,2,7,132,3,7825,0
xpfe/appshell/nsXULWindow.cpp,166,0,4380,0,471,0,0,642,314,0,0,9,89,6,7809,0
intl/icu/source/i18n/numfmt.cpp,58,13,2669,0,184,5,22,396,380,16,3,0,0,0,7781,0
js/src/jsfun.h,18,3,2601,1,119,10,29,350,696,134,2,7,59,4,7773,0
layout/base/RestyleTracker.cpp,19,1,879,0,48,0,0,103,55,0,1,6,78,5,7773,0
widget/android/GeckoEditableSupport.cpp,49,0,2362,0,313,0,1,232,130,0,0,4,57,3,7735,0
dom/base/StructuredCloneHolder.cpp,41,0,2529,0,133,2,4,312,217,2,0,4,75,4,7725,1
xpcom/ds/nsTArray.cpp,0,0,42,0,2,0,0,5,4,0,0,0,0,0,7695,0
gfx/vr/VRManager.cpp,33,0,891,0,78,0,0,143,127,0,0,6,73,3,7590,0
js/src/jsatom.cpp,32,0,1254,0,101,0,0,202,708,0,0,6,120,2,7563,1
ipc/glue/InputStreamUtils.cpp,3,0,209,0,13,0,0,21,21,0,0,1,2,1,7547,0
xpcom/ds/nsTArray-inl.h,16,0,880,0,47,0,0,96,74,0,0,0,0,0,7526,0
storage/TelemetryVFS.cpp,27,0,1722,0,99,2,6,200,227,3,0,2,19,2,7493,0
xpcom/threads/nsProxyRelease.h,25,2,869,0,54,6,7,81,211,92,1,2,135,2,7455,0
layout/xul/nsSliderFrame.cpp,73,5,3218,0,250,3,9,437,221,7,3,16,174,8,7416,0
layout/painting/nsCSSRenderingBorders.cpp,76,0,7762,0,429,0,1,484,361,4,0,33,712,13,7354,0
xpcom/reflect/xptinfo/xptiprivate.h,13,1,1451,0,88,13,41,105,159,118,1,1,2,1,7340,0
dom/bindings/CallbackObject.cpp,20,0,747,0,60,0,0,124,44,0,0,3,124,3,7323,1
intl/icu/source/common/uresdata.cpp,67,0,2953,0,252,0,12,184,325,20,0,0,0,0,7307,0
js/src/vm/NativeObject-inl.h,46,0,1786,0,136,0,0,355,247,0,0,10,141,3,7249,0
toolkit/components/url-classifier/LookupCacheV4.cpp,41,0,1281,0,115,2,6,192,83,18,0,2,33,2,7239,0
dom/workers/WorkerRunnable.cpp,28,2,1573,0,98,1,4,209,50,5,2,6,89,3,7211,0
widget/android/PrefsHelper.h,17,3,828,0,49,0,253,93,71,9,1,3,76,2,7205,0
accessible/windows/msaa/LazyInstantiator.cpp,38,0,1498,0,121,0,0,192,93,4,0,11,920,5,7194,0
storage/mozStorageService.cpp,53,2,1572,0,151,4,6,224,110,4,1,18,293,11,7184,0
layout/style/nsRuleWalker.h,7,0,243,0,21,6,6,25,85,16,0,0,0,0,7177,0
gfx/vr/VRDisplayHost.cpp,11,0,789,0,36,0,0,78,70,0,0,15,519,6,7169,0
gfx/vr/ipc/VRLayerParent.cpp,6,0,134,0,11,0,0,25,13,0,0,6,75,2,7143,0
js/src/jsarray.cpp,182,0,7631,0,694,2,7,991,739,12,0,33,1139,5,7142,0
layout/generic/nsLineLayout.cpp,103,0,6586,0,378,0,1,651,550,1,0,3,32,2,7101,0
gfx/layers/ipc/UiCompositorControllerChild.cpp,20,0,691,0,54,0,0,99,42,0,0,8,108,4,7008,0
js/src/jsiter.cpp,86,0,3035,0,255,1,1,414,299,3,0,24,1355,6,7007,0
mfbt/Vector.h,47,3,3168,2,167,8,6,403,220,92,3,2,38,1,7001,0
netwerk/protocol/http/Http2Session.cpp,135,2,8817,0,598,4,7,1104,494,2,1,17,388,10,6987,1
dom/plugins/ipc/PluginScriptableObjectParent.cpp,81,0,2687,0,325,4,2,297,175,3,0,0,0,0,6980,0
js/xpconnect/src/XPCWrappedJSClass.cpp,82,1,3035,0,262,3,4,386,168,9,1,5,315,4,6966,0
js/src/gc/Heap.h,24,2,3147,1,135,49,26,330,303,139,2,8,158,3,6952,0
tools/profiler/core/ThreadInfo.cpp,4,0,576,0,15,0,0,60,27,0,0,7,131,3,6923,0
dom/plugins/base/nsJSNPRuntime.cpp,101,2,4860,0,356,0,31,607,434,22,2,10,588,4,6920,1
dom/storage/StorageUtils.cpp,7,0,219,0,14,0,0,32,22,0,0,2,6,2,6824,1
js/src/vm/RegExpObject.cpp,57,0,2412,0,207,0,0,273,192,0,0,14,301,3,6815,0
xpcom/threads/Scheduler.cpp,25,5,1849,0,88,23,28,205,122,47,4,6,925,4,6806,0
js/xpconnect/src/XPCWrappedJS.cpp,40,0,1353,0,103,0,0,213,55,0,0,0,0,0,6732,0
netwerk/cookie/CookieServiceChild.cpp,29,0,1172,0,103,0,0,186,76,0,0,12,444,8,6726,0
js/src/jit/IonCacheIRCompiler.cpp,64,1,6330,0,465,12,93,1444,684,125,1,26,490,10,6700,0
security/nss/lib/ssl/ssl3con.c,321,0,25004,0,1840,0,1,1936,2502,0,0,9,243,1,6696,0
layout/xul/nsBoxFrame.cpp,58,4,3511,0,197,2,11,348,400,10,2,12,234,8,6680,0
netwerk/protocol/http/BackgroundChannelRegistrar.cpp,6,0,170,0,15,0,0,40,16,0,0,0,0,0,6585,0
toolkit/xre/nsX11ErrorHandler.cpp,11,0,304,0,13,0,0,21,7,0,0,1,2,1,6565,0
gfx/layers/client/TextureClient.cpp,81,6,3671,0,245,10,13,453,275,41,4,14,147,8,6542,0
js/src/vm/String.cpp,66,0,2929,0,218,0,0,364,279,0,0,7,186,5,6539,1
js/src/frontend/FoldConstants.cpp,74,0,3778,0,503,0,0,357,763,0,0,0,0,0,6533,0
accessible/ipc/win/COMPtrTypes.cpp,3,0,120,0,6,0,0,18,2,0,0,2,16,2,6530,0
ipc/mscom/Interceptor.h,2,4,289,2,3,6,2,9,6,24,7,13,95,3,6530,0
ipc/mscom/MainThreadHandoff.h,3,2,168,0,3,3,3,11,6,16,2,0,0,0,6530,0
gfx/layers/ipc/CrossProcessCompositorBridgeParent.cpp,30,0,1197,0,77,0,0,204,119,0,0,39,280,14,6520,0
widget/windows/JumpListBuilder.cpp,47,1,1217,0,141,3,5,191,98,8,1,1,11,1,6488,0
dom/media/MediaStreamGraph.cpp,203,35,8940,0,600,12,63,1070,735,83,34,26,471,11,6400,0
js/src/vm/Xdr.cpp,19,0,707,0,60,0,0,128,63,0,0,0,0,0,6391,0
dom/base/nsDOMMutationObserver.h,60,20,2903,2,169,13,246,223,274,162,9,3,30,2,6368,0
gfx/layers/d3d11/CompositorD3D11.cpp,56,0,3070,0,217,0,0,468,397,0,0,13,126,8,6351,0
ipc/chromium/src/base/platform_thread_win.cc,3,0,184,0,11,0,0,14,9,0,0,0,0,0,6345,0
js/src/jit/Linker.cpp,2,0,108,0,8,0,0,17,86,0,0,1,1,1,6340,0
js/src/jit/SharedIC.h,62,93,11621,147,601,35,707,1248,1481,617,69,4,50,2,6286,0
js/xpconnect/src/XPCConvert.cpp,50,0,3356,0,496,2,2,267,106,2,0,10,97,6,6284,0
netwerk/base/nsFileStreams.cpp,98,0,1822,0,246,0,0,337,244,0,0,4,19,4,6275,0
js/src/jit/ProcessExecutableMemory.cpp,14,0,1212,0,44,7,6,99,123,17,0,3,21,2,6254,0
xpcom/ds/nsTHashtable.h,6,3,1259,6,58,0,9,118,667,56,3,4,83,3,6169,0
dom/promise/Promise.h,5,4,892,6,13,5,45,23,17,61,3,2,10,2,6166,0
js/src/vm/ObjectGroup.cpp,99,5,3653,2,319,3,25,556,368,44,11,16,284,4,6124,1
js/src/jsapi.h,35,32,11446,23,354,122,44,824,1296,478,28,44,761,19,6111,0
widget/android/nsWindow.cpp,110,9,4537,0,328,5,9,534,323,12,4,26,220,9,6041,0
dom/base/DOMIntersectionObserver.h,0,2,378,0,16,0,17,22,17,32,4,2,9,2,6020,0
dom/quota/ActorsParent.cpp,368,76,20313,21,1413,67,93,2228,975,238,30,20,810,8,6010,0
xpcom/ds/nsHashPropertyBag.cpp,25,3,559,0,88,1,7,155,110,7,2,7,36,3,5981,0
netwerk/cache/nsDiskCacheBinding.cpp,29,1,647,0,83,0,1,99,81,0,1,1,26,1,5964,0
layout/printing/ipc/RemotePrintJobParent.cpp,12,0,445,0,33,0,0,66,21,0,0,0,0,0,5905,0
toolkit/components/telemetry/ipc/TelemetryIPCAccumulator.cpp,14,0,624,0,47,0,0,73,65,0,0,4,83,4,5905,0
gfx/thebes/gfxPrefs.h,11,3,3636,2,1867,366,14,5487,4003,1868,2,93,231,31,5902,0
gfx/ipc/GPUParent.cpp,12,0,817,0,42,0,0,164,28,0,0,17,178,8,5874,0
accessible/ipc/DocAccessibleChildBase.cpp,3,0,174,0,15,0,0,33,13,0,0,2,30,2,5833,0
dom/base/nsObjectLoadingContent.cpp,156,12,7572,0,624,7,107,908,359,32,8,32,411,13,5829,0
dom/script/ScriptLoader.cpp,122,4,6108,0,486,6,7,868,396,8,2,52,1305,18,5792,0
netwerk/base/nsNetUtil.h,9,0,1044,0,15,0,0,19,73,0,0,10,118,7,5775,0
dom/media/mediasource/TrackBuffersManager.cpp,83,2,4963,0,311,3,3,746,442,2,1,19,347,9,5753,1
tools/profiler/gecko/ProfilerChild.cpp,5,0,211,0,16,0,0,49,8,0,0,4,42,2,5727,0
js/src/builtin/Eval.cpp,29,0,1129,0,78,4,3,206,110,6,0,8,421,2,5695,0
dom/base/PostMessageEvent.cpp,12,0,408,0,21,0,0,60,17,0,0,11,390,5,5656,1
layout/style/Loader.cpp,90,0,4915,0,396,0,0,539,369,0,0,23,836,15,5632,0
netwerk/build/nsNetModule.cpp,11,0,1297,0,58,0,0,84,34,0,0,5,285,4,5609,0
uriloader/base/nsURILoader.cpp,41,1,1841,0,140,0,10,181,79,10,2,7,39,4,5591,0
xpcom/base/nsCrashOnException.cpp,2,0,68,0,3,0,0,4,6,0,0,0,0,0,5583,0
widget/android/jni/Refs.h,16,25,2728,11,148,8,39,397,258,129,24,1,23,1,5554,0
js/src/jsstr.cpp,235,0,8688,0,750,6,7,984,652,21,0,26,2748,5,5549,0
js/src/jsscriptinlines.h,11,0,360,0,31,0,0,88,91,0,0,0,0,0,5511,0
ipc/glue/BackgroundImpl.cpp,53,4,3259,0,176,5,24,430,194,44,2,11,1292,3,5499,0
xpcom/reflect/xptcall/md/unix/xptcinvoke_arm.cpp,5,0,544,0,22,0,0,8,31,0,0,1,4,1,5484,0
